,datemut,valeurfonc,sbati,pp,valeur_per_met
940,2017-01-13,321500.0,43.0,2.0,8243.627450980392
941,2017-01-14,170000.0,42.0,2.0,5666.666666666667
942,2017-01-16,393500.0,47.5,2.5,8895.121951219513
943,2017-01-17,349100.0,39.5,2.0,8326.847290640395
944,2017-01-18,300000.0,41.5,2.0,8098.555211558307
945,2017-01-19,320000.0,40.0,2.0,8500.0
946,2017-01-20,335000.0,44.0,2.0,8580.0
947,2017-01-21,195000.0,28.0,2.0,8125.0
948,2017-01-22,200000.0,29.0,2.0,6896.551724137931
949,2017-01-23,317850.0,40.0,2.0,8496.553552492045
950,2017-01-24,330750.0,45.0,2.0,8383.516483516483
951,2017-01-25,338370.0,42.0,2.0,8362.637362637362
952,2017-01-26,318536.5,39.0,2.0,8389.156626506025
953,2017-01-27,326000.0,40.5,2.0,8662.60162601626
954,2017-01-28,350000.0,38.0,2.0,10294.117647058823
955,2017-01-30,393000.0,49.0,2.0,8888.9
956,2017-01-31,378500.0,45.0,2.0,8611.565420560748
957,2017-02-01,360000.0,43.0,2.0,8631.578947368422
958,2017-02-02,367500.0,44.5,2.0,8752.5
959,2017-02-03,375000.0,44.5,2.0,8366.071428571428
960,2017-02-04,1187500.0,101.0,3.5,11739.409499358151
961,2017-02-06,310000.0,40.0,2.0,8297.701149425287
962,2017-02-07,335000.0,43.0,2.0,7943.548387096775
963,2017-02-08,325000.0,39.0,2.0,8428.57142857143
964,2017-02-09,287000.0,38.0,2.0,8256.31313131313
965,2017-02-10,365569.5,41.0,2.0,8444.444444444445
966,2017-02-11,220000.0,29.5,2.0,6877.551020408164
967,2017-02-13,330000.0,38.0,2.0,8461.538461538461
968,2017-02-14,364000.0,40.0,2.0,8520.133333333333
969,2017-02-15,401000.0,43.5,2.0,8768.077324973878
970,2017-02-16,314091.0,44.5,2.0,8037.878787878788
971,2017-02-17,406000.0,48.0,2.0,8529.484029484029
972,2017-02-18,197000.0,37.0,1.5,6578.282828282829
973,2017-02-20,358535.0,42.5,2.0,8654.170437405732
974,2017-02-21,359000.0,40.5,2.0,8495.700245700245
975,2017-02-22,339000.0,40.0,2.0,8666.666666666666
976,2017-02-23,327635.0,40.5,2.0,8169.8564593301435
977,2017-02-24,388000.0,49.0,2.0,8727.272727272728
978,2017-02-25,195000.0,41.0,2.5,7292.307692307692
979,2017-02-27,350050.0,41.5,2.0,8739.406779661018
980,2017-02-28,278500.0,38.0,2.0,8624.324324324323
981,2017-03-01,356000.0,43.0,2.0,8535.266738274258
982,2017-03-02,336425.0,41.0,2.0,8368.808049535604
983,2017-03-03,320000.0,43.0,2.0,8428.57142857143
984,2017-03-04,205000.0,35.0,2.0,5857.142857142857
985,2017-03-06,394250.0,45.0,2.0,8607.954545454546
986,2017-03-07,352000.0,42.0,2.0,9000.0
987,2017-03-08,321990.0,40.0,2.0,8293.542074363992
988,2017-03-09,368000.0,45.0,2.0,8400.0
989,2017-03-10,340000.0,40.0,2.0,8430.76923076923
990,2017-03-11,177000.0,39.0,2.0,6103.448275862069
991,2017-03-13,345000.0,40.0,2.0,8533.333333333334
992,2017-03-14,370000.0,44.0,2.0,8420.866972477064
993,2017-03-15,410000.0,52.0,2.0,8492.753623188406
994,2017-03-16,401090.0,48.0,2.0,8695.652173913044
995,2017-03-17,330000.0,41.0,2.0,8333.333333333334
996,2017-03-18,123800.0,18.5,1.0,6807.64705882353
997,2017-03-20,360000.0,46.5,2.0,8369.41241685144
998,2017-03-21,353320.0,45.0,2.0,8218.75
999,2017-03-22,322500.0,42.0,2.0,8601.691358024691
1000,2017-03-23,325000.0,41.0,2.0,8566.666666666666
1001,2017-03-24,334000.0,45.0,2.0,8461.538461538461
1002,2017-03-25,259000.0,24.0,1.5,8889.269406392694
1003,2017-03-27,330000.0,40.0,2.0,8906.25
1004,2017-03-28,365200.0,42.0,2.0,8847.826086956522
1005,2017-03-29,365000.0,45.0,2.0,8340.90909090909
1006,2017-03-30,385000.0,46.0,2.0,8663.414634146342
1007,2017-03-31,405850.0,47.0,2.0,8798.72563718141
1008,2017-04-01,241300.0,39.5,2.0,6796.0526315789475
1009,2017-04-03,356850.0,41.0,2.0,8333.333333333334
1010,2017-04-04,320200.0,43.0,2.0,8571.42857142857
1011,2017-04-05,343000.0,41.5,2.0,8865.151515151516
1012,2017-04-06,336750.0,44.0,2.0,8336.187214611873
1013,2017-04-07,359000.0,43.0,2.0,8571.42857142857
1014,2017-04-08,316520.0,41.5,2.5,7807.188405797102
1015,2017-04-10,360808.0,43.0,2.0,8372.093023255815
1016,2017-04-11,316000.0,38.5,2.0,8779.733959311423
1017,2017-04-12,400000.0,45.5,2.0,8477.756892230576
1018,2017-04-13,447140.0,53.0,3.0,8597.916666666668
1019,2017-04-14,347375.0,45.0,2.0,8504.542278127185
1020,2017-04-15,260000.0,27.0,1.0,9629.62962962963
1021,2017-04-18,322000.0,44.0,2.0,8954.545454545454
1022,2017-04-19,407000.0,46.0,2.0,8352.941176470587
1023,2017-04-20,380000.0,45.0,2.0,8668.461538461539
1024,2017-04-21,380000.0,45.0,2.0,8910.714285714286
1025,2017-04-22,315950.0,31.0,2.0,10191.935483870968
1026,2017-04-24,390000.0,43.5,2.0,8697.222222222223
1027,2017-04-25,396250.0,47.0,2.0,8987.92270531401
1028,2017-04-26,320045.07999999996,40.0,2.0,8368.738819320215
1029,2017-04-27,361000.0,41.0,2.0,8910.0
1030,2017-04-28,380000.0,46.0,2.0,8611.111111111111
1031,2017-04-29,275000.0,29.5,1.5,9129.464285714286
1032,2017-05-02,391000.0,48.0,2.0,8771.929824561403
1033,2017-05-03,355250.0,44.5,2.0,8881.696428571428
1034,2017-05-04,336000.0,39.5,2.0,8515.677298311444
1035,2017-05-05,383000.0,46.0,2.0,8418.75
1036,2017-05-06,185000.0,22.0,1.0,8409.09090909091
1037,2017-05-09,402000.0,47.0,2.0,8784.326923076922
1038,2017-05-10,350000.0,44.0,2.0,8666.666666666666
1039,2017-05-11,295000.0,37.0,2.0,8900.0
1040,2017-05-12,363425.0,46.0,2.0,8692.261904761905
1041,2017-05-13,288000.0,49.0,2.0,7578.9473684210525
1042,2017-05-15,389500.0,48.0,2.0,9104.166666666666
1043,2017-05-16,295000.0,39.5,2.0,8580.103359173127
1044,2017-05-17,372500.0,45.5,2.0,8755.563766891892
1045,2017-05-18,325000.0,40.0,2.0,8285.714285714286
1046,2017-05-19,356950.0,41.0,2.0,8811.333333333332
1047,2017-05-20,295000.0,29.0,2.0,10172.413793103447
1048,2017-05-22,369450.0,41.5,2.0,8804.761904761905
1049,2017-05-23,354314.78,45.0,2.0,8610.67901234568
1050,2017-05-24,325000.0,40.0,2.0,8857.142857142857
1051,2017-05-25,595500.0,67.0,2.5,8124.7191011235955
1052,2017-05-26,335000.0,35.0,2.0,8583.333333333334
1053,2017-05-29,390000.0,47.0,2.0,8750.0
1054,2017-05-30,337311.0,40.0,2.0,8754.901960784313
1055,2017-05-31,434250.0,47.0,2.0,8720.84677419355
1056,2017-06-01,415000.0,50.0,2.0,8857.142857142857
1057,2017-06-02,377660.0,47.0,2.5,8513.157894736843
1058,2017-06-05,357500.0,47.0,3.0,9318.840579710144
1059,2017-06-06,365000.0,44.0,2.0,8846.153846153846
1060,2017-06-07,330000.0,40.0,2.0,8634.615384615385
1061,2017-06-08,350000.0,44.0,2.0,8310.60606060606
1062,2017-06-09,366500.0,43.5,2.0,8744.75
1063,2017-06-10,217000.0,28.5,1.5,8630.952380952382
1064,2017-06-12,367500.0,39.0,2.0,8750.0
1065,2017-06-13,400000.0,47.0,2.0,8906.25
1066,2017-06-14,365000.0,45.0,2.0,8801.215277777777
1067,2017-06-15,390000.0,43.0,2.0,9110.0
1068,2017-06-16,385750.0,42.5,2.0,8925.070028011205
1069,2017-06-17,240000.0,55.0,3.0,6315.789473684211
1070,2017-06-19,345000.0,41.0,2.0,8800.0
1071,2017-06-20,387000.0,47.0,2.0,8605.263157894737
1072,2017-06-21,365000.0,42.0,2.0,8750.0
1073,2017-06-22,364500.0,40.0,2.0,8928.57142857143
1074,2017-06-23,361100.0,40.0,2.0,8833.962264150943
1075,2017-06-24,125000.0,25.0,1.0,6435.294117647059
1076,2017-06-26,398330.0,47.5,2.0,9000.0
1077,2017-06-27,358522.5,44.0,2.0,8775.0
1078,2017-06-28,330930.0,42.0,2.0,8890.90909090909
1079,2017-06-29,400000.0,47.0,2.0,9052.989130434784
1080,2017-06-30,428350.0,49.0,2.0,9052.52659574468
1081,2017-07-01,509394.0,52.5,2.5,9929.95462184874
1082,2017-07-02,325000.0,47.0,1.0,6914.893617021276
1083,2017-07-03,386282.5,48.5,2.0,8960.070257611242
1084,2017-07-04,380000.0,43.0,2.0,8777.777777777777
1085,2017-07-05,385000.0,46.0,2.0,8904.761904761905
1086,2017-07-06,350000.0,43.0,2.0,9057.142857142857
1087,2017-07-07,455900.0,51.0,2.0,8827.852167182662
1088,2017-07-08,630000.0,57.0,3.0,11052.631578947368
1089,2017-07-09,21235.0,101.0,3.0,210.24752475247524
1090,2017-07-10,450000.0,52.0,3.0,9062.271062271062
1091,2017-07-11,394000.0,48.0,2.0,8815.78947368421
1092,2017-07-12,410075.0,48.0,2.0,9060.78947368421
1093,2017-07-13,430295.0,50.0,2.0,9258.333333333332
1094,2017-07-15,395000.0,53.0,2.0,7452.830188679245
1095,2017-07-17,410000.0,48.0,2.0,8958.333333333334
1096,2017-07-18,346600.0,43.5,2.0,8733.490566037737
1097,2017-07-19,350000.0,41.0,2.0,8851.28205128205
1098,2017-07-20,430000.0,50.0,3.0,9089.25925925926
1099,2017-07-21,410000.0,48.0,2.0,8863.636363636364
1100,2017-07-22,410000.0,44.0,3.0,9318.181818181818
1101,2017-07-24,425875.0,46.5,2.5,8910.049392097264
1102,2017-07-25,395000.0,44.0,2.0,8900.0
1103,2017-07-26,372500.0,40.0,2.0,9295.3995157385
1104,2017-07-27,405000.0,48.0,2.0,9038.461538461539
1105,2017-07-28,398500.0,47.0,2.0,9226.666666666666
1106,2017-07-29,700000.0,54.0,3.0,8611.111111111111
1107,2017-07-31,416805.0,46.0,2.0,9094.10569105691
1108,2017-08-01,339000.0,40.0,2.0,9166.666666666666
1109,2017-08-02,387000.0,50.5,3.0,9414.21568627451
1110,2017-08-03,446500.0,49.5,2.0,9104.27807486631
1111,2017-08-04,378484.0,42.0,2.0,8970.983835005574
1112,2017-08-07,358500.0,47.5,2.0,8974.147435897436
1113,2017-08-08,354200.0,39.0,2.0,9312.5
1114,2017-08-09,390000.0,45.0,2.0,8438.59649122807
1115,2017-08-10,301700.0,39.0,2.0,8871.6
1116,2017-08-11,378850.0,40.0,2.0,8275.862068965518
1117,2017-08-12,179000.0,23.5,1.0,7329.62962962963
1118,2017-08-14,331250.0,39.5,2.0,9021.739130434784
1119,2017-08-16,295000.0,34.0,2.0,9456.521739130434
1120,2017-08-17,425600.0,49.0,2.0,9062.5
1121,2017-08-18,442500.0,44.5,2.0,9308.07787983161
1122,2017-08-19,110000.0,28.0,2.0,3928.5714285714284
1123,2017-08-21,404500.0,42.5,2.0,9455.397727272728
1124,2017-08-22,358062.5,39.5,2.0,8997.014906659237
1125,2017-08-23,400000.0,48.0,2.0,9384.024390243903
1126,2017-08-24,478255.0,51.5,2.0,9082.267441860466
1127,2017-08-25,383075.0,52.0,3.0,9251.207386363636
1128,2017-08-26,175000.0,33.0,2.0,4545.454545454545
1129,2017-08-28,427000.0,49.0,2.0,9365.376984126984
1130,2017-08-29,415000.0,45.0,2.0,9500.0
1131,2017-08-30,385000.0,43.0,2.0,9164.21568627451
1132,2017-08-31,382500.0,43.0,2.0,9172.241483268013
1133,2017-09-01,415000.0,48.0,2.0,9013.157894736843
1134,2017-09-02,232500.0,31.5,1.5,6367.159090909091
1135,2017-09-03,445000.0,42.0,2.0,10595.238095238095
1136,2017-09-04,404157.0,48.0,2.0,8666.666666666666
1137,2017-09-05,350000.0,41.0,2.0,8764.70588235294
1138,2017-09-06,375484.0,43.0,2.0,8944.753577106518
1139,2017-09-07,370000.0,42.0,2.0,8986.111111111111
1140,2017-09-08,415000.0,45.0,2.0,9153.846153846154
1141,2017-09-09,327000.0,36.0,3.0,8539.256129032257
1142,2017-09-10,220000.0,57.0,3.0,3859.6491228070176
1143,2017-09-11,339800.0,44.5,2.0,8586.182336182337
1144,2017-09-12,430000.0,44.0,2.0,9520.0
1145,2017-09-13,365000.0,40.0,2.0,9225.774225774225
1146,2017-09-14,333914.25,42.0,2.0,9142.998317914215
1147,2017-09-15,380000.0,45.0,2.0,9000.0
1148,2017-09-16,240000.0,35.0,2.0,8857.142857142857
1149,2017-09-17,190000.0,28.0,1.0,6785.714285714285
1150,2017-09-18,347000.0,42.0,2.0,9305.555555555555
1151,2017-09-19,304000.0,34.0,2.0,9176.356589147286
1152,2017-09-20,323000.0,40.0,2.0,9117.64705882353
1153,2017-09-21,355000.0,44.0,2.0,8704.57627118644
1154,2017-09-22,380000.0,45.0,2.0,8850.0
1155,2017-09-23,140000.0,24.0,1.0,6333.333333333333
1156,2017-09-25,323805.0,40.0,2.0,9201.009251471825
1157,2017-09-26,370000.0,42.0,2.0,9200.0
1158,2017-09-27,339999.06,40.0,2.0,9090.90909090909
1159,2017-09-28,370000.0,40.0,2.0,9148.57142857143
1160,2017-09-29,415000.0,48.0,2.0,9125.0
1161,2017-09-30,290000.0,35.0,2.0,7272.727272727273
1162,2017-10-02,428800.0,46.5,2.0,9501.701902748415
1163,2017-10-03,357500.0,43.0,2.0,8603.238866396761
1164,2017-10-04,376320.0,44.0,2.0,8750.0
1165,2017-10-05,320650.0,41.0,2.0,8674.699599465956
1166,2017-10-06,369703.5,40.0,2.0,9272.78629032258
1167,2017-10-07,217000.0,23.0,1.5,6483.222222222223
1168,2017-10-09,370000.0,39.0,2.0,9321.739130434782
1169,2017-10-10,430329.0,46.5,2.0,9332.591768631813
1170,2017-10-11,386391.5,47.0,2.0,9059.277064955895
1171,2017-10-12,363250.0,44.0,2.0,8846.464019851115
1172,2017-10-13,389407.0,45.0,2.0,9230.76923076923
1173,2017-10-14,470000.0,58.0,3.0,6451.612903225807
1174,2017-10-16,394500.0,44.5,2.0,9267.857142857143
1175,2017-10-17,400000.0,45.0,2.0,9170.731707317073
1176,2017-10-18,336000.0,42.0,2.0,8720.27290448343
1177,2017-10-19,400000.0,45.0,2.0,8910.708333333334
1178,2017-10-20,352380.0,45.0,2.0,8933.823529411764
1179,2017-10-21,228500.0,24.5,1.5,9324.561403508771
1180,2017-10-23,367800.0,43.0,2.0,9254.38596491228
1181,2017-10-24,322500.0,41.0,2.0,8883.219954648526
1182,2017-10-25,380500.0,42.0,2.0,9323.107692307693
1183,2017-10-26,390000.0,47.5,2.0,8683.440594059406
1184,2017-10-27,394650.0,45.0,2.0,9189.96098901099
1185,2017-10-28,245700.0,33.0,2.0,7142.857142857143
1186,2017-10-29,85000.0,12.0,1.0,7083.333333333333
1187,2017-10-30,360000.0,43.0,2.0,9290.277777777777
1188,2017-10-31,426692.0,46.0,2.0,9180.0
1189,2017-11-01,308000.0,42.0,2.0,7423.611111111111
1190,2017-11-02,349000.0,43.5,2.0,8828.571428571428
1191,2017-11-03,373200.0,43.0,2.0,9047.619047619048
1192,2017-11-04,247500.0,29.5,1.5,9410.601851851852
1193,2017-11-05,350000.0,42.0,2.0,8333.333333333334
1194,2017-11-06,420000.0,45.0,2.0,9312.977099236641
1195,2017-11-07,360500.0,41.0,2.0,8965.51724137931
1196,2017-11-08,371000.0,49.0,2.0,9013.133333333333
1197,2017-11-09,347535.0,45.0,2.0,8894.523326572009
1198,2017-11-10,355450.0,44.0,2.0,9086.493987049029
1199,2017-11-11,540000.0,54.5,2.0,9529.239766081871
1200,2017-11-13,352500.0,40.0,2.0,9037.698412698413
1201,2017-11-14,325500.0,40.0,2.0,9210.164835164836
1202,2017-11-15,402900.0,46.0,2.0,9062.222222222223
1203,2017-11-16,331000.0,38.5,2.0,9058.44645550528
1204,2017-11-17,355000.0,42.0,2.0,8962.962962962964
1205,2017-11-18,397500.0,45.0,2.5,8063.371192565824
1206,2017-11-20,399750.0,43.0,2.0,8921.188630490957
1207,2017-11-21,358550.0,42.0,2.0,9090.90909090909
1208,2017-11-22,345000.0,40.0,2.0,9114.812030075187
1209,2017-11-23,362500.0,40.0,2.0,8763.888888888889
1210,2017-11-24,335500.0,35.5,2.0,9304.983660130718
1211,2017-11-25,181350.0,27.5,1.5,6992.083333333334
1212,2017-11-27,412500.0,48.0,2.0,9277.733515441232
1213,2017-11-28,319175.0,37.0,2.0,8788.443616029823
1214,2017-11-29,305171.5,42.0,2.0,8783.730158730159
1215,2017-11-30,380000.0,44.0,2.0,9000.0
1216,2017-12-01,346000.0,41.0,2.0,9000.0
1217,2017-12-02,277500.0,33.5,2.0,8792.906178489702
1218,2017-12-04,377000.0,45.0,2.0,9063.636363636364
1219,2017-12-05,307500.0,37.0,2.0,8630.483091787439
1220,2017-12-06,374565.0,43.5,2.0,9274.871794871795
1221,2017-12-07,380000.0,48.0,2.0,8736.842105263158
1222,2017-12-08,340400.0,38.5,2.0,9287.777777777777
1223,2017-12-09,491000.0,53.0,2.0,9264.150943396226
1224,2017-12-11,377925.0,40.0,2.0,9404.48113207547
1225,2017-12-12,390000.0,47.0,2.0,9000.0
1226,2017-12-13,319000.0,39.0,2.0,8892.973856209152
1227,2017-12-14,325000.0,42.0,2.0,9227.661290322581
1228,2017-12-15,410000.0,46.0,2.0,9043.229166666666
1229,2017-12-16,225000.0,31.5,1.5,7785.087719298246
1230,2017-12-17,390000.0,85.0,4.0,4588.235294117647
1231,2017-12-18,397500.0,45.0,2.0,9091.954022988506
1232,2017-12-19,371850.0,41.5,2.0,9129.509803921568
1233,2017-12-20,361250.0,40.0,2.0,9115.063025210085
1234,2017-12-21,378500.0,43.0,2.0,9124.299719887957
1235,2017-12-22,366000.0,44.0,2.0,9173.333333333334
1236,2017-12-23,149250.0,67.0,3.0,1661.5767952977255
1237,2017-12-26,345000.0,42.0,2.0,8745.822133925441
1238,2017-12-27,281800.0,36.0,2.0,8557.692307692309
1239,2017-12-28,375000.0,43.0,2.0,9364.021739130434
1240,2017-12-29,355000.0,41.0,2.0,9152.173913043478
1241,2017-12-30,325000.0,42.5,2.5,7272.727272727273
1242,2017-12-31,135000.0,10.0,1.0,13500.0
1243,2018-01-02,251000.0,28.0,2.0,9166.666666666666
1244,2018-01-03,435000.0,42.0,2.0,10125.0
1245,2018-01-04,330000.0,43.0,2.0,9000.0
1246,2018-01-05,390000.0,45.0,2.0,9005.691326530612
1247,2018-01-06,359000.0,37.5,1.0,9863.636363636364
1248,2018-01-07,2644800.0,230.0,4.0,11499.130434782608
1249,2018-01-08,400000.0,46.0,2.0,9073.544520547945
1250,2018-01-09,395000.0,50.0,2.0,8695.652173913044
1251,2018-01-10,307500.0,36.5,2.0,8892.773892773894
1252,2018-01-11,394385.0,46.0,2.0,8800.0
1253,2018-01-12,360000.0,42.0,2.0,9000.0
1254,2018-01-13,420000.0,44.0,2.0,8484.848484848484
1255,2018-01-15,474000.0,48.0,2.0,9566.844919786097
1256,2018-01-16,360305.0,44.0,2.0,9595.238095238095
1257,2018-01-17,334000.0,37.0,2.0,9300.0
1258,2018-01-18,353000.0,40.0,2.0,8888.888888888889
1259,2018-01-19,356500.0,41.0,2.0,9267.857142857143
1260,2018-01-20,815225.0,83.5,3.5,10179.710305174702
1261,2018-01-22,341000.0,40.5,2.0,8810.997442455242
1262,2018-01-23,341000.0,37.0,2.0,9360.0
1263,2018-01-24,340000.0,36.0,2.0,9412.285714285714
1264,2018-01-25,326500.0,42.0,2.0,9302.32558139535
1265,2018-01-26,353500.0,40.0,2.0,9074.201239224138
1266,2018-01-27,350000.0,48.0,2.0,8717.948717948719
1267,2018-01-29,399960.0,48.0,2.0,9274.193548387097
1268,2018-01-30,321000.0,37.5,2.0,9021.739130434784
1269,2018-01-31,395613.0,44.0,2.0,8996.733333333334
1270,2018-02-01,305082.5,36.0,2.0,8695.663531870428
1271,2018-02-02,370000.0,42.0,2.0,9283.333333333334
1272,2018-02-03,452000.0,75.0,4.0,6026.666666666667
1273,2018-02-05,373730.0,45.0,2.0,9114.285714285714
1274,2018-02-06,360500.0,39.5,2.0,9012.5
1275,2018-02-07,377174.0,44.0,2.0,9649.122807017544
1276,2018-02-08,341000.0,42.0,2.0,8792.532467532466
1277,2018-02-09,383400.0,42.0,2.0,9153.846153846154
1278,2018-02-10,118475.0,50.0,2.5,1769.8807854137447
1279,2018-02-12,309500.0,39.0,2.0,9000.0
1280,2018-02-13,362500.0,45.0,2.0,8712.175627240144
1281,2018-02-14,305000.0,35.0,2.0,9375.0
1282,2018-02-15,407500.0,45.0,2.0,9408.333333333332
1283,2018-02-16,341000.0,42.0,2.0,9000.0
1284,2018-02-17,237500.0,38.5,1.5,5106.818181818182
1285,2018-02-19,427775.0,45.0,2.0,9154.429824561405
1286,2018-02-20,391500.0,47.5,2.0,9184.529780564262
1287,2018-02-21,372000.0,40.0,2.0,9156.25
1288,2018-02-22,353000.0,46.0,2.0,9032.258064516129
1289,2018-02-23,365000.0,43.0,2.0,9200.0
1290,2018-02-24,514750.0,43.5,2.0,11881.606765327695
1291,2018-02-26,400000.0,45.5,2.0,9177.081620910734
1292,2018-02-27,377725.0,42.0,2.0,8813.559322033898
1293,2018-02-28,385000.0,44.0,2.0,9333.333333333334
1294,2018-03-01,312080.0,40.0,2.0,8750.161290322581
1295,2018-03-02,342500.0,45.0,2.0,8634.74025974026
1296,2018-03-03,270000.0,36.0,1.0,8222.222222222223
1297,2018-03-05,380000.0,45.0,2.0,9300.0
1298,2018-03-06,372788.5,43.0,3.0,9105.434782608696
1299,2018-03-07,322000.0,39.0,2.0,9125.0
1300,2018-03-08,346487.5,40.5,2.0,8945.51282051282
1301,2018-03-09,355200.0,39.5,2.0,9212.241653418125
1302,2018-03-10,420000.0,45.0,3.0,8145.1612903225805
1303,2018-03-12,390000.0,43.0,2.0,9050.0
1304,2018-03-13,306000.0,39.5,2.0,8637.331256490135
1305,2018-03-14,325000.0,39.0,2.0,9264.70588235294
1306,2018-03-15,376000.0,45.5,2.0,9071.973684210527
1307,2018-03-16,402200.0,46.0,2.0,9195.16037735849
1308,2018-03-17,226166.5,34.0,1.5,6724.302083333334
1309,2018-03-19,392000.0,44.0,2.0,9269.23076923077
1310,2018-03-20,427500.0,47.0,3.0,9100.142045454544
1311,2018-03-21,366667.0,40.0,2.0,9612.244897959185
1312,2018-03-22,310000.0,36.0,2.0,9302.5
1313,2018-03-23,313544.5,40.0,2.0,8775.0
1314,2018-03-24,275000.0,35.5,1.5,7174.802234299516
1315,2018-03-25,1897130.0,131.0,5.0,14481.908396946565
1316,2018-03-26,404500.0,46.0,2.0,9114.36873433584
1317,2018-03-27,405000.0,45.0,2.0,9478.260869565218
1318,2018-03-28,392000.0,43.0,2.0,9705.882352941177
1319,2018-03-29,445000.0,50.0,2.0,9215.686274509804
1320,2018-03-30,397000.0,47.0,2.0,9285.714285714286
1321,2018-03-31,170500.0,16.5,1.0,10003.264925373134
1322,2018-04-02,378000.0,63.0,2.0,6000.0
1323,2018-04-03,390000.0,43.0,2.0,9488.472222222223
1324,2018-04-04,360000.0,39.0,2.0,9346.153846153846
1325,2018-04-05,350000.0,40.0,2.0,9933.333333333334
1326,2018-04-06,450000.0,49.0,2.0,9454.545454545454
1327,2018-04-07,110000.0,17.0,1.0,6470.588235294118
1328,2018-04-09,457662.5,47.5,2.0,9590.6292749658
1329,2018-04-10,384000.0,48.0,2.0,8979.591836734693
1330,2018-04-11,348250.0,43.0,2.0,9375.0
1331,2018-04-12,381100.0,42.5,2.0,9205.658783783783
1332,2018-04-13,462500.0,50.0,2.0,9577.380952380952
1333,2018-04-16,420000.0,48.0,2.0,9090.90909090909
1334,2018-04-17,399500.0,42.5,2.0,9553.571428571428
1335,2018-04-18,425000.0,45.0,2.0,9090.90909090909
1336,2018-04-19,325000.0,39.0,2.0,9347.826086956522
1337,2018-04-20,366000.0,42.0,2.0,9482.288037166087
1338,2018-04-21,605250.0,45.5,2.0,8918.949771689498
1339,2018-04-23,338000.0,38.0,2.0,9473.684210526315
1340,2018-04-24,325250.0,40.5,2.0,9000.0
1341,2018-04-25,376190.0,41.0,2.0,9176.470588235294
1342,2018-04-26,396492.0,43.0,2.0,9166.666666666666
1343,2018-04-27,418650.5,50.5,2.0,9424.632352941177
1344,2018-04-28,183500.0,24.5,1.0,8014.285714285715
1345,2018-04-30,320000.0,39.0,2.0,9859.154929577464
1346,2018-05-02,390400.0,45.0,2.0,9461.538461538461
1347,2018-05-03,386150.0,45.0,2.0,9288.284002818888
1348,2018-05-04,430575.5,46.0,2.0,9525.5
1349,2018-05-05,196800.0,25.0,2.0,5622.857142857143
1350,2018-05-07,415000.0,47.0,2.0,9607.894736842105
1351,2018-05-09,373750.0,39.5,2.0,9480.4318488529
1352,2018-05-11,290000.0,34.0,2.0,9567.567567567568
1353,2018-05-12,336000.0,36.0,2.0,8056.603773584906
1354,2018-05-14,360000.0,40.0,2.0,9587.209302325582
1355,2018-05-15,390000.0,49.0,2.0,9054.054054054053
1356,2018-05-16,352000.0,45.0,2.0,8997.665369649805
1357,2018-05-17,392582.5,42.5,2.0,9419.642857142857
1358,2018-05-18,354950.0,40.0,2.0,9102.430555555555
1359,2018-05-19,122363.0,26.5,1.0,4980.212698412699
1360,2018-05-21,321500.0,38.0,2.0,8879.869141813757
1361,2018-05-22,394000.0,44.0,2.0,9239.133333333333
1362,2018-05-23,398000.0,48.0,2.0,9130.434782608696
1363,2018-05-24,349900.0,36.5,2.0,9445.59420289855
1364,2018-05-25,375500.0,41.5,2.0,9383.928571428572
1365,2018-05-26,580000.0,47.0,2.0,9157.894736842105
1366,2018-05-28,338500.0,42.0,2.0,9370.37037037037
1367,2018-05-29,406750.0,45.5,2.0,9404.48113207547
1368,2018-05-30,403994.5,43.0,2.0,9655.723905723906
1369,2018-05-31,390000.0,44.0,2.0,9450.0
1370,2018-06-01,392700.0,46.0,2.0,9111.111111111111
1371,2018-06-02,157765.0,19.0,1.0,6842.105263157895
1372,2018-06-04,365000.0,45.0,2.0,9000.0
1373,2018-06-05,325000.0,38.0,2.0,8783.783783783783
1374,2018-06-06,388500.0,48.0,2.0,9294.871794871795
1375,2018-06-07,350000.0,40.0,2.0,9392.307692307691
1376,2018-06-08,330000.0,42.0,2.0,8958.333333333334
1377,2018-06-09,162753.0,24.5,2.0,6766.550505050505
1378,2018-06-11,372500.0,42.5,2.0,9206.176470588234
1379,2018-06-12,380000.0,46.0,2.0,9066.666666666666
1380,2018-06-13,446400.0,41.5,2.0,9616.804692891648
1381,2018-06-14,406500.0,47.5,2.0,9519.781553398057
1382,2018-06-15,422500.0,45.0,2.0,9470.383275261323
1383,2018-06-16,200000.0,21.0,1.0,8023.809523809524
1384,2018-06-18,365000.0,45.0,2.0,9666.666666666666
1385,2018-06-19,372882.5,41.5,2.0,9487.556561085974
1386,2018-06-20,400000.0,44.0,2.0,9611.111111111111
1387,2018-06-21,380000.0,44.5,2.0,9525.5
1388,2018-06-22,439440.0,45.5,2.0,9461.538461538461
1389,2018-06-23,289500.0,22.0,1.0,12527.777777777777
1390,2018-06-24,545250.0,60.0,2.0,9087.5
1391,2018-06-25,414850.0,47.0,2.0,9576.239316239316
1392,2018-06-26,370000.0,42.0,2.0,9362.669245647969
1393,2018-06-27,380000.0,46.0,2.0,9347.826086956522
1394,2018-06-28,400478.0,42.0,2.0,9641.110612244898
1395,2018-06-29,467000.0,50.0,2.0,9716.183574879227
1396,2018-06-30,305000.0,34.0,2.5,8910.714285714286
1397,2018-07-02,486464.0,47.0,2.0,9436.25
